code;biomtot;biomg5;biomg4;biomg3;biomg2;biomg1;TDI;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;xpi;xpe
CGFS_2010_33;1;0.429927007;0.001459847;0.010218988;0.558394158;0;1.898860102;CGFS;2010;33;10;29F1;5M;20/26;0.02544;50.31833267;1.220000029;32;V;19.07958221;0.001355001;0.001814166
CGFS_2010_34;1;0.278344604;0.00200729;0.012712849;0.706935257;0;1.548244639;CGFS;2010;34;10;29F1;4M;20/26;0.0225;50.21666718;1.190000057;25;V;10.94255161;0.001104807;0.001040464
CGFS_2010_35;1;0.065913381;0;0.026365343;0.907721277;0;0.953285281;CGFS;2010;35;10;29F1;4N;20/26;0.0257;50.20999908;1.429999948;17;V;3.747479439;0.000680252;0.000356326
CGFS_2010_36;1;0;0;0.025495738;0.974504262;0;0.730669646;CGFS;2010;36;10;29F1;4N;20/26;0.02921;50.11000061;1.401666641;14;V;3.471880198;0.000521396;0.000330121
CGFS_2010_37;1;0.140287764;0.005995218;0.329736211;0.523980807;0;1.534341607;CGFS;2010;37;10;29F1;3M;20/26;0.02642;49.99499893;1.191666722;16;V;5.362533569;0.001094886;0.000509892
CGFS_2010_38;1;0.177165352;0.02099737;0.045275593;0.756561685;0;1.366696569;CGFS;2010;38;10;29F1;4M;20/26;0.02405;50.00999832;1.039999962;24;V;5.503924847;0.000975257;0.000523336
CGFS_2010_39;1;0.375972148;0.072931051;0.052183427;0.488225203;0.010688171;1.987143791;CGFS;2010;39;10;28F0;3L;20/26;0.03016;49.98166656;0.828333318;25;V;1.598401904;0.001418;0.000151983
CGFS_2010_4;1;0.185618727;0.143812708;0.011705693;0.652173912;0.006688959;1.60952794;CGFS;2010;4;9;31F1;8M;20/26;0.02423;51.0233345;1.12833333;28;V;0.463698447;0.001148538;4.41E-05
CGFS_2010_40;1;0.01788909;0.01252235;0.007155654;0.869409629;0.093023277;0.748140656;CGFS;2010;40;10;30F1;6M;20/26;0.02463;50.66833496;1.039999962;47;V;9.408682823;0.000533863;0.000894617
CGFS_2010_41;1;0.005181348;0.562546254;0.007401925;0.336047381;0.088823091;1.664086869;CGFS;2010;41;10;30F0;6L;20/26;0.02341;50.54833221;0.931666672;40;V;35.48472595;0.00118747;0.003374036
CGFS_2010_42;1;0.003148617;0.025818639;0.009445847;0.835642314;0.125944584;0.715245061;CGFS;2010;42;10;30F0;6K;20/26;0.03098;50.51333237;0.718333304;49;V;65.58544922;0.000510389;0.006236139
CGFS_2010_43;1;0.000905387;0.145314621;0.00271616;0.751471257;0.099592575;0.976539149;CGFS;2010;43;10;30F0;6K;20/26;0.03177;50.51166534;0.593333304;43;V;66.51285553;0.000696845;0.00632432
CGFS_2010_44;1;0.00518731;0.011527377;0.005763678;0.912968319;0.064553317;0.71523033;CGFS;2010;44;10;30F0;6J;20/26;0.03569;50.54833221;0.38499999;44;V;9.548471451;0.000510379;0.000907909
CGFS_2010_45;1;0.056502236;0;0.008968606;0.923766818;0.01076234;0.891997101;CGFS;2010;45;10;2.90E+10;5G;20/26;0.03504;50.30500031;-0.308333337;47;V;8.864640236;0.000636517;0.000842887
CGFS_2010_46;1;0.003158509;0.0021211;0.00061264;0.990431902;0.003675848;0.708547244;CGFS;2010;46;10;2.90E+10;5H;20/26;0.0331;50.33499908;-0.201666668;50;V;12.97527981;0.00050561;0.001233744
CGFS_2010_47;1;0.002493732;0.000498745;0.00788548;0.98413458;0.004987463;0.712350315;CGFS;2010;47;10;29F0;5I;20/26;0.03051;50.35666656;0.021666666;57;V;35.66025925;0.000508324;0.003390726
CGFS_2010_48;1;0.002624668;0.057742784;0.002624672;0.902887141;0.034120734;0.827511232;CGFS;2010;48;10;29F0;5J;20/26;0.02295;50.29666519;0.396666676;51;V;23.11531639;0.000590501;0.002197901
CGFS_2010_49;1;0.044827587;0.008045978;0.028735637;0.887356316;0.031034481;0.891286978;CGFS;2010;49;10;29F0;5K;20/26;0.02097;50.34833145;0.595000029;38;V;39.42867279;0.000636011;0.003749043
CGFS_2010_5;1;0.078369913;0.007836986;0.014106575;0.827586219;0.072100307;0.956233651;CGFS;2010;5;9;31F1;8M;20/26;0.02181;51.05333328;1.228333354;28;V;0;0.000682356;0
CGFS_2010_50;1;0.004424772;0;0.007374619;0.970501489;0.01769912;0.710643237;CGFS;2010;50;10;29F0;5L;20/26;0.02329;50.37833405;0.75666666;36;V;65.7592926;0.000507106;0.006252668
CGFS_2010_51;1;0.086734694;0;0.06049559;0.842565627;0.010204088;1.061341663;CGFS;2010;51;10;29F0;4K;20/26;0.03167;50.10666656;0.553333342;33;V;29.17081833;0.000757359;0.002773683
CGFS_2010_52;1;0.503611972;0.028895773;0.184726519;0.282765736;0;2.304981669;CGFS;2010;52;10;29F0;4K;20/26;0.01683;50.09166718;0.736666679;34;V;10.28072071;0.001644804;0.000977534
CGFS_2010_53;1;0.075555554;0;0.000592594;0.923851851;0;0.946863478;CGFS;2010;53;10;29F1;3M;20/26;0.03074;49.99333191;1.123333335;20;V;5.465471745;0.000675669;0.00051968
CGFS_2010_55;1;0.216312104;0.017730523;0.046099348;0.709219723;0.010638301;1.462192819;CGFS;2010;55;10;29F0;4K;20/26;0.01795;50.04333496;0.543333352;32;V;7.015004158;0.001043401;0.000667016
CGFS_2010_56;1;0.069958828;0.030864206;0.10596706;0.7623457;0.030864206;1.129759077;CGFS;2010;56;10;29F0;4K;20/26;0.02503;50.06666565;0.536666691;32;V;13.3373518;0.000806181;0.001268171
CGFS_2010_57;1;0.829931977;0;0.045918371;0.124149652;0;2.623932712;CGFS;2010;57;10;28F0;3K;20/26;0.01589;49.90499878;0.574999988;31;V;6.029965401;0.001872404;0.000573354
CGFS_2010_58;1;0.026871084;0;0;0.973128916;0;0.785686151;CGFS;2010;58;10;2.70E+10;1H;20/26;0.03287;49.45166779;-0.176666662;25;V;14.05034542;0.000560655;0.001335966
CGFS_2010_59;1;0.464415203;0.299547806;0.000611073;0.232981627;0.002444291;2.52253012;CGFS;2010;59;10;2.80E+10;2G;20/26;0.03123;49.55666733;-0.324999988;27;V;9.66192627;0.001800044;0.000918696
CGFS_2010_6;1;0.241071414;0;0.750000038;0.008928548;0;1.992020743;CGFS;2010;6;9;30F0;7L;20/26;0.03405;50.87666702;0.834999979;14;V;1.620421171;0.00142148;0.000154076
CGFS_2010_60;1;0.044272272;0;0.001106805;0.954620924;0;0.845689668;CGFS;2010;60;10;28F0;2I;20/26;0.031;49.62333298;0.058333334;30;V;16.28079033;0.000603473;0.001548046
CGFS_2010_61;1;0.002013309;0;0.003019962;0.98641017;0.008556559;0.700405037;CGFS;2010;61;10;28F0;2I;20/26;0.02884;49.57333374;0.059999999;25;V;12.96840572;0.0004998;0.00123309
CGFS_2010_62;1;0.053648067;0;0.026824046;0.919527887;0;0.914054409;CGFS;2010;62;10;28F0;3I;20/26;0.02222;49.84166718;0.174999997;29;V;3.957115412;0.000652257;0.000376259
CGFS_2010_64;1;0.432773028;0.04201677;0.10504209;0.33613449;0.084033622;2.051468684;CGFS;2010;64;10;29F0;4J;20/26;0.01967;50.10333252;0.396666676;39;V;13.01230812;0.001463901;0.001237265
CGFS_2010_68;1;0.009771973;0.006514648;0.602605876;0.34853418;0.032573324;1.300658865;CGFS;2010;68;10;2.90E+09;5D;20/26;0.02497;50.42166519;-1.156666636;35;V;0.977835894;0.000928133;9.30E-05
CGFS_2010_69;1;0.339130413;0.05217391;0.05217391;0.539130527;0.01739124;1.853591567;CGFS;2010;69;10;3.00E+10;6E;20/26;0.02186;50.52500153;-0.876666665;27;V;2.578048706;0.001322698;0.000245132
CGFS_2010_7;1;0.01379949;0;0.144434245;0.841766265;0;0.935366426;CGFS;2010;7;9;30F0;7L;20/26;0.02754;50.86666489;0.883333325;26;V;1.159849763;0.000667465;0.000110283
CGFS_2010_70;1;0;0.010033449;0.006688966;0.972129307;0.011148277;0.72239756;CGFS;2010;70;10;2.90E+10;5E;20/26;0.02258;50.48333359;-0.846666694;30;V;2.934729815;0.000515493;0.000279046
CGFS_2010_71;1;0.012747924;0.00708217;0.018413587;0.949008441;0.012747878;0.77565401;CGFS;2010;71;10;3.00E+10;6F;20/26;0.03197;50.51333237;-0.736666679;28;V;4.10975647;0.000553496;0.000390773
CGFS_2010_72;1;0.008072176;0.909781572;0.052231721;0.026115861;0.003798671;2.100733085;CGFS;2010;72;10;2.90E+10;5F;20/26;0.02957;50.43166733;-0.63499999;62;V;7.923513412;0.001499055;0.000753401
CGFS_2010_73;1;0.154205592;0.560747683;0.048286583;0.236760143;0;2.215953386;CGFS;2010;73;10;29F0;4I;20/26;0.02426;50.01333237;0.118333332;40;V;13.41556931;0.001581275;0.001275608
CGFS_2010_74;1;0.026168206;0.01775699;0.012149542;0.901869186;0.042056075;0.823120079;CGFS;2010;74;10;2.80E+10;3H;20/26;0.03053;49.90833282;-0.07;43;V;8.639651299;0.000587368;0.000821494
CGFS_2010_75;1;0.008347239;0.001669439;0.053422375;0.907345601;0.029215346;0.78805559;CGFS;2010;75;10;2.80E+10;3G;20/26;0.02535;49.83499908;-0.298333347;42;V;12.23626614;0.000562346;0.001163475
CGFS_2010_76;1;0.009762883;0.00278939;0.018131089;0.927475645;0.041840994;0.739367208;CGFS;2010;76;10;2.80E+10;3F;20/26;0.02595;49.95833206;-0.636666656;49;V;11.01324081;0.000527603;0.001047185
CGFS_2010_77;1;0.003562937;0;0.014251786;0.964370554;0.017814723;0.717700653;CGFS;2010;77;10;2.90E+10;4F;20/26;0.03086;50.07500076;-0.611666679;52;V;10.7872324;0.000512142;0.001025695
CGFS_2010_78;1;0.002200217;0;0.024202444;0.957095685;0.016501655;0.728081191;CGFS;2010;78;10;2.90E+10;4G;20/26;0.02771;50.09666824;-0.419999987;47;V;17.18469048;0.000519549;0.001633992
CGFS_2010_79;1;0.272935765;0.246941908;0.002293575;0.474006113;0.003822638;2.019951515;CGFS;2010;79;10;2.90E+10;5E;20/26;0.02605;50.28499985;-0.851666689;72;V;2.075164318;0.001441411;0.000197315
CGFS_2010_8;1;0.112449785;0;0.05488625;0.570281104;0.262382862;0.984378919;CGFS;2010;8;9;30F0;7L;20/26;0.03475;50.79333496;0.86833334;35;V;5.008707047;0.00070244;0.000476249
CGFS_2010_80;1;0.653363735;0.205245162;0.046750285;0.079817539;0.014823279;2.739469239;CGFS;2010;80;10;2.90E+10;5F;20/26;0.04297;50.33666611;-0.685000002;52;V;2.62799859;0.001954849;0.000249881
CGFS_2010_83;1;0.400966172;0.207729485;0.0169082;0.338164257;0.036231886;2.239707313;CGFS;2010;83;10;2.80E+10;3E;20/26;0.03229;49.99333191;-0.839999974;55;V;6.329100132;0.001598226;0.000601797
CGFS_2010_84;1;0.267901248;0;0.079012359;0.653086393;0;1.604188253;CGFS;2010;84;10;2.70E+10;1G;20/26;0.02257;49.45666504;-0.396666676;35;V;15.00193596;0.001144728;0.001426447
CGFS_2010_85;1;0.031137014;0.000649245;0.051939698;0.916274043;0;0.876249746;CGFS;2010;85;10;2.70E+10;1G;20/26;0.02989;49.47166824;-0.326666653;36;V;16.49797821;0.00062528;0.001568697
CGFS_2010_86;1;0.148702591;0.002994009;0.020958109;0.827345292;0;1.207848372;CGFS;2010;86;10;2.70E+10;1F;20/26;0.02738;49.45833206;-0.639999986;26;V;7.459517479;0.000861905;0.000709282
CGFS_2010_87;1;0.075999994;0.01907692;0.080000001;0.824923085;0;1.105153461;CGFS;2010;87;10;2.70E+10;1E;20/26;0.03254;49.44833374;-0.87833333;23;V;9.139204025;0.000788623;0.000868994
CGFS_2010_89;1;0.005709938;0.011419875;0;0.982870187;0;0.741385657;CGFS;2010;89;10;2.70E+09;1D;20/26;0.03041;49.42666626;-1.070000052;16;V;9.995437622;0.000529043;0.000950408
CGFS_2010_9;1;0.098221845;0;0.254868758;0.38526672;0.261642676;1.154724153;CGFS;2010;9;9;30F0;7L;20/26;0.02796;50.81999969;0.785000026;29;V;1.586086273;0.000823996;0.000150812
CGFS_2010_90;1;0.01891551;0;0.002522054;0.978562435;0;0.762363643;CGFS;2010;90;10;2.70E+09;1D;20/26;0.02723;49.47333145;-1.179999948;15;V;4.639764309;0.000544013;0.000441168
CGFS_2010_92;1;0.071428309;0;0.107143076;0.821428615;0;1.079157437;CGFS;2010;92;10;2.80E+09;2D;20/26;0.03424;49.52833176;-1.093333364;24;V;8.629012108;0.000770072;0.000820483
CGFS_2010_94;1;0.23092785;0.012371121;0.018556729;0.738144299;0;1.45754997;CGFS;2010;94;10;2.80E+10;2E;20/26;0.02268;49.58499908;-0.973333359;35;V;2.98370862;0.001040088;0.000283703
CGFS_2010_95;1;0.188673702;0.001810997;0.038030925;0.771484375;0;1.343249656;CGFS;2010;95;10;2.70E+10;1F;20/26;0.02853;49.41999817;-0.613333344;20;V;7.182378769;0.000958525;0.000682931
CGFS_2010_96;1;0;0;0.02173914;0.97826086;0;0.725230534;CGFS;2010;96;10;2.70E+10;1H;20/26;0.03312;49.36000061;-0.153333336;20;V;21.42461586;0.000517515;0.002037142
CGFS_2010_97;1;0;0;0;0.999822695;0.000177305;0.693058524;CGFS;2010;97;10;27F0;1I;20/26;0.03085;49.38499832;0;13;V;9.286351204;0.000494557;0.000882985
CGFS_2010_98;1;0.000264038;0;0.000264038;0.998591798;0.000880126;0.694026851;CGFS;2010;98;10;27F0;1I;20/26;0.02332;49.43166733;0.001666667;14;V;12.19515324;0.000495248;0.001159566
CGFS_2011_1;1;0.363763046;0.001393725;0.028571432;0.606271797;0;1.775427163;CGFS;2011;1;10;30F1;7O;20/26;0.02871;50.77166748;1.559999943;18;V;0.887536764;0.001266921;8.44E-05
CGFS_2011_10;1;0.323630156;0.020547933;0.011986286;0.592465745;0.05136988;1.671644974;CGFS;2011;10;10;31F1;8N;20/26;0.0281;51.04999924;1.486666679;56;V;7.59586668;0.001192864;0.000722247
CGFS_2011_100;1;0;0;0.199999974;0.767032962;0.032967065;0.933944917;CGFS;2011;100;10;2.90E+10;5E;20/26;0.02983;50.48166656;-0.855000019;32;V;1.876082301;0.000666451;0.000178386
CGFS_2011_101;1;0.165217466;0;0.086956574;0.660869386;0.086956574;1.285735449;CGFS;2011;101;10;3.00E+10;6E;20/26;0.02749;50.52500153;-0.923333347;30;V;2.498110771;0.000917484;0.000237531
CGFS_2011_102;1;0.037974713;0;0.126582236;0.797468339;0.037974713;0.973841847;CGFS;2011;102;10;3.00E+10;6F;20/26;0.01648;50.51833344;-0.731666684;29;V;4.10975647;0.000694921;0.000390773
CGFS_2011_103;1;0.034246569;0.004566217;0.020547958;0.461187214;0.479452042;0.568288964;CGFS;2011;103;10;2.90E+10;5F;20/26;0.01788;50.43000031;-0.643333316;61;V;7.923513412;0.000405523;0.000753401
CGFS_2011_104;1;0.027472507;0.752747296;0.131868118;0;0.087912079;2.0396999;CGFS;2011;104;10;2.80E+09;3C;20/26;0.02556;49.98333359;-1.455000043;77;V;0.167815462;0.001455503;1.60E-05
CGFS_2011_106;1;0.287564769;0.386010357;0.023316072;0.181347142;0.12176166;2.203050996;CGFS;2011;106;10;2.90E+09;4D;20/26;0.0171;50.09833145;-1.093333364;58;V;5.545115471;0.001572068;0.000527253
CGFS_2011_108;1;0.960526326;0;0;0.039473674;0;2.731566386;CGFS;2011;108;10;2.80E+10;3E;20/26;0.02001;49.99333191;-0.848333359;56;V;6.329100132;0.00194921;0.000601797
CGFS_2011_109;1;0.593137227;0.039215623;0.215686277;0.029411823;0.12254905;2.397824446;CGFS;2011;109;10;2.90E+09;4C;20/26;0.02877;50.13999939;-1.495000005;60;V;1.084247231;0.001711056;0.000103095
CGFS_2011_11;1;0.033333383;0;0.004761922;0.921428465;0.04047623;0.793729624;CGFS;2011;11;10;30F1;7N;20/26;0.02961;50.83833313;1.330000043;28;V;11.27115059;0.000566395;0.001071708
CGFS_2011_110;1;0.677852397;0;0.27293062;0.029082766;0.020134218;2.581370082;CGFS;2011;110;10;2.80E+09;3B;20/26;0.02704;49.97333145;-1.595000029;77;V;0.032284208;0.001842032;3.07E-06
CGFS_2011_12;1;0.014234894;0;0.039145906;0.832740256;0.113878944;0.739148635;CGFS;2011;12;10;30F1;7M;20/26;0.02911;50.94333267;1.080000043;30;V;0.303891689;0.000527447;2.89E-05
CGFS_2011_13;1;0.386426603;0;0.006925192;0.548476442;0.058171762;1.757992745;CGFS;2011;13;10;31F1;8M;20/26;0.02828;51.00500107;1.100000024;26;V;0.463698447;0.00125448;4.41E-05
CGFS_2011_15;1;0.410550108;0.181463151;0.03941281;0.362826229;0.005747702;2.263052538;CGFS;2011;15;10;31F1;8M;20/26;0.02746;51.05166626;1.225000024;26;V;0;0.001614884;0
CGFS_2011_16;1;0.111933894;0.039007264;0.021040951;0.703151137;0.124866754;1.113325535;CGFS;2011;16;10;3.00E+10;6H;20/26;0.02834;50.54333496;-0.183333337;65;V;19.17160034;0.000794454;0.001822916
CGFS_2011_17;1;0.07837838;0.002702709;0.013513504;0.716216218;0.189189188;0.87689886;CGFS;2011;17;10;30F0;6I;20/26;0.02658;50.63166809;0.088333331;50;V;7.630478382;0.000625743;0.000725538
CGFS_2011_18;1;0;0;0.032432488;0.967567512;0;0.740633327;CGFS;2011;18;10;3.00E+10;7H;20/26;0.02716;50.76499939;-0.063333333;16;V;1.303832293;0.000528506;0.000123974
CGFS_2011_2;1;0.903716203;0;0.007319825;0.07995496;0.009009012;2.666737155;CGFS;2011;2;10;30F1;7O;20/26;0.02145;50.90999985;1.606666684;24;V;5.258523464;0.001902948;0.000500002
CGFS_2011_20;1;0.145015056;0;0;0.797583163;0.057401781;1.128114219;CGFS;2011;20;10;3.00E+10;6G;20/26;0.02623;50.56999969;-0.460000008;65;V;7.747179031;0.000805007;0.000736634
CGFS_2011_21;1;0.584269729;0;0;0.415730271;0;2.188139739;CGFS;2011;21;10;30F0;7K;20/26;0.02743;50.80333328;0.576666653;16;V;0.025389139;0.001561428;2.41E-06
CGFS_2011_22;1;0.031790392;0;0.001222706;0.937991268;0.028995634;0.789278076;CGFS;2011;22;10;30F0;7L;20/26;0.03082;50.79499817;0.745000005;34;V;3.837431192;0.000563218;0.000364879
CGFS_2011_25;1;0.041937808;0.001446123;0.017353586;0.904555333;0.034707149;0.847322286;CGFS;2011;25;10;30F0;7L;20/26;0.03029;50.7816658;0.841666639;36;V;5.125095844;0.000604638;0.000487316
CGFS_2011_27;1;0.003115251;0;0.392523356;0.601246142;0.003115251;1.145458731;CGFS;2011;27;10;30F1;6O;20/26;0.02635;50.5933342;1.521666646;27;V;8.523042679;0.000817384;0.000810407
CGFS_2011_28;1;0.74625749;0;0.126497012;0.127245499;0;2.587902384;CGFS;2011;28;10;30F1;6N;20/26;0.02844;50.59666824;1.450000048;30;V;5.576058865;0.001846693;0.000530195
CGFS_2011_29;1;0.073976221;0;0.158080142;0.61162483;0.156318807;1.056241469;CGFS;2011;29;10;29F1;5O;20/26;0.0275;50.45666504;1.533333302;13;V;7.274614334;0.00075372;0.000691701
CGFS_2011_3;1;0.785151861;0;0.003374575;0.211473564;0;2.516589179;CGFS;2011;3;10;31F1;8P;20/26;0.02953;51.11000061;1.879999995;33;V;15.78461361;0.001795805;0.001500867
CGFS_2011_30;1;0.095890519;0;0.342465689;0.45205474;0.109589052;1.328264763;CGFS;2011;30;10;29F1;5N;20/26;0.0288;50.42499924;1.353333354;27;V;3.401360989;0.000947832;0.000323416
CGFS_2011_31;1;0.007598777;0;0.109422467;0.87537998;0.007598777;0.86677066;CGFS;2011;31;10;29F1;5N;20/26;0.027;50.44666672;1.426666617;26;V;6.9497118;0.000618516;0.000660808
CGFS_2011_32;1;0.000587544;0.244418329;0.012925969;0.722091658;0.019976499;1.227580048;CGFS;2011;32;10;29F0;5L;20/26;0.02628;50.38166809;0.774999976;39;V;65.7592926;0.000875985;0.006252668
CGFS_2011_33;1;0.000465333;0.308980916;0.020009308;0.642159147;0.028385296;1.345243057;CGFS;2011;33;10;29F0;5K;20/26;0.02364;50.35666656;0.636666656;40;V;36.69879913;0.000959948;0.003489475
CGFS_2011_34;1;0.283742333;0.069018406;0.01533742;0.578220858;0.053680982;1.686080747;CGFS;2011;34;10;29F0;5J;20/26;0.02821;50.30500031;0.435000002;45;V;32.43107986;0.001203165;0.003083683
CGFS_2011_35;1;0.051391859;0.01713063;0.353319047;0.563169165;0.014989299;1.303251664;CGFS;2011;35;10;29F0;4K;20/26;0.02697;50.10666656;0.543333352;34;V;22.91207123;0.000929983;0.002178575
CGFS_2011_36;1;0.006611568;0.419834718;0.044628098;0.528925616;0;1.589867785;CGFS;2011;36;10;29F0;4K;20/26;0.02699;50.08499908;0.686666667;30;V;16.35386086;0.001134509;0.001554993
CGFS_2011_37;1;0.029546947;0.003282994;0;0.919238347;0.047931713;0.778236655;CGFS;2011;37;10;29F0;4L;20/26;0.02839;50.14500046;0.904999971;28;V;29.57758713;0.000555339;0.002812361
CGFS_2011_38;1;0;0.230769556;0;0;0.769230444;0.622918888;CGFS;2011;38;10;30F1;6L;20/26;0.0275;50.66666794;1.026666641;43;V;9.408682823;0.000444507;0.000894617
CGFS_2011_39;1;0.029761905;0.029761905;0.035714286;0.547619048;0.357142857;0.712193597;CGFS;2011;39;10;30F0;6L;20/26;0.02594;50.54833221;0.933333337;35;V;35.48472595;0.000508212;0.003374036
CGFS_2011_4;1;0.474006126;0;0;0.525993874;0;1.974581717;CGFS;2011;4;10;31F1;8P;20/26;0.02018;51.03499985;1.833333373;35;V;6.051214218;0.001409035;0.000575375
CGFS_2011_40;1;0.057361368;0.24856596;0;0.52198852;0.172084153;1.309110813;CGFS;2011;40;10;30F0;6K;20/26;0.02612;50.5616684;0.726666689;43;V;72.34130096;0.000934164;0.006878513
CGFS_2011_41;1;0;0.232558132;0.015503908;0.493540045;0.258397916;1.059194446;CGFS;2011;41;10;30F0;6K;20/26;0.02904;50.51166534;0.595000029;43;V;66.51285553;0.000755827;0.00632432
CGFS_2011_42;1;0.042553284;0.851063652;0;0.106383065;0;2.115068596;CGFS;2011;42;10;30F0;6J;20/26;0.02712;50.54833221;0.386666656;44;V;9.548471451;0.001509285;0.000907909
CGFS_2011_43;1;0.006700162;0;0.006700162;0.986599677;0;0.726491364;CGFS;2011;43;10;30F0;6I;20/26;0.03012;50.54833221;0.068333335;58;V;13.14155388;0.000518415;0.001249554
CGFS_2011_44;1;0.058441534;0;0.006493495;0.935064971;0;0.900276211;CGFS;2011;44;10;29F1;5M;20/26;0.02829;50.30500031;1.178333282;29;V;14.66273975;0.000642425;0.001394195
CGFS_2011_45;1;0.000693484;0.001386959;0.003467403;0.977808608;0.016643546;0.695843248;CGFS;2011;45;10;29F1;4M;20/26;0.02935;50.19666672;1.174999952;24;V;5.27197504;0.000496545;0.000501281
CGFS_2011_46;1;0.119658258;0;0.341880411;0.367521229;0.170940102;1.35323767;CGFS;2011;46;10;29F1;4N;20/26;0.04845;50.21166611;1.433333278;16;V;3.747479439;0.000965653;0.000356326
CGFS_2011_47;1;0.042227365;0;0.011136885;0.846403735;0.100232015;0.800830955;CGFS;2011;47;10;29F1;4N;20/26;0.02827;50.11166763;1.403333306;13;V;3.471880198;0.000571462;0.000330121
CGFS_2011_49;1;0.009739488;0;0.000871011;0.988914405;0.000475096;0.728099687;CGFS;2011;49;10;29F1;3M;20/26;0.02784;49.99666595;1.126666665;14;V;5.465471745;0.000519562;0.00051968
CGFS_2011_5;1;0.062421986;0;0.134831469;0.518102361;0.284644184;0.912634194;CGFS;2011;5;10;31F2;8Q;20/26;0.02965;51.125;2.183333397;26;V;7.486479759;0.000651244;0.000711846
CGFS_2011_50;1;0.064975826;0;0.136913349;0.798110826;0;1.095178975;CGFS;2011;50;10;29F1;4M;20/26;0.02632;50.00999832;1.039999962;22;V;5.503924847;0.000781505;0.000523336
CGFS_2011_51;1;0.169341641;0.556291396;0.00763537;0.249824698;0.016906896;2.190896637;CGFS;2011;51;10;28F0;3L;20/26;0.02771;49.97833252;0.769999981;25;V;1.985378623;0.001563395;0.000188778
CGFS_2011_52;1;0.053672307;0.066384199;0.018361589;0.846045165;0.015536741;1.051382711;CGFS;2011;52;10;28F0;3K;20/26;0.02573;49.90499878;0.579999983;27;V;6.029965401;0.000750253;0.000573354
CGFS_2011_53;1;0.626325094;0.072438169;0.045936376;0.255300361;0;2.472295811;CGFS;2011;53;10;28F0;3J;20/26;0.0297;49.87666702;0.421666652;30;V;2.720679283;0.001764198;0.000258694
CGFS_2011_54;1;0.263157825;0.068421052;0.013157935;0.655263187;0;1.663109169;CGFS;2011;54;10;28F0;3I;20/26;0.03344;49.84833145;0.218333334;32;V;3.621188164;0.001186773;0.000344318
CGFS_2011_55;1;0.100628927;0.748427775;0.062893103;0.088050195;0;2.266054331;CGFS;2011;55;10;29F0;4I;20/26;0.02964;50.01333237;0.118333332;37;V;13.41556931;0.001617026;0.001275608
CGFS_2011_56;1;0.166666667;0.235294118;0;0.598039216;0;1.719307388;CGFS;2011;56;10;29F0;4K;20/26;0.02709;50.04499817;0.551666677;33;V;7.284806728;0.001226875;0.00069267
CGFS_2011_57;1;0.058727661;0.044045643;0.13866231;0.732463221;0.026101165;1.166833637;CGFS;2011;57;10;29F0;4K;20/26;0.03139;50.06666565;0.535000026;33;V;13.3373518;0.000832637;0.001268171
CGFS_2011_59;1;0.263736278;0.027472555;0.357142797;0.313186821;0.038461549;1.900816483;CGFS;2011;59;10;29F0;4J;20/26;0.02564;50.10333252;0.389999986;36;V;13.01230812;0.001356398;0.001237265
CGFS_2011_6;1;0.250444025;0;0.026642981;0.694493814;0.02841918;1.47396737;CGFS;2011;6;10;31F2;8Q;20/26;0.02788;51.09500122;2.203333378;26;V;0.40467611;0.001051804;3.85E-05
CGFS_2011_60;1;0.242983475;0.714111702;0;0.042904823;0;2.528752956;CGFS;2011;60;10;29F0;4J;20/26;0.02431;50.22999954;0.321666658;39;V;10.09701729;0.001804485;0.000960067
CGFS_2011_61;1;0.056910515;0.223577242;0.008130086;0.593495979;0.117886178;1.308861138;CGFS;2011;61;10;2.90E+10;4H;20/26;0.02811;50.23833466;-0.094999999;50;V;6.170919895;0.000933986;0.000586757
CGFS_2011_62;1;0.244285723;0.63999999;0.042857144;0.072857143;0;2.51258902;CGFS;2011;62;10;2.80E+10;2G;20/26;0.02896;49.55666733;-0.331666678;26;V;9.66192627;0.00179295;0.000918696
CGFS_2011_63;1;0.227923252;0.034453515;0.029152975;0.708470259;0;1.515987766;CGFS;2011;63;10;2.80E+10;2G;20/26;0.03094;49.52000046;-0.294999987;23;V;8.314322472;0.001081789;0.000790561
CGFS_2011_64;1;0.372511863;0;0.121327009;0.506161128;0;1.905159893;CGFS;2011;64;10;2.70E+10;1G;20/26;0.0384;49.45666504;-0.37833333;29;V;15.00193596;0.001359497;0.001426447
CGFS_2011_65;1;0.003142903;0.647437336;0.004714349;0.338419612;0.0062858;1.811110815;CGFS;2011;65;10;2.70E+10;1F;20/26;0.02697;49.41500092;-0.540000021;24;V;9.457921982;0.001292385;0.000899299
CGFS_2011_66;1;0.152853447;0.027791534;0.145371108;0.673983912;0;1.437861337;CGFS;2011;66;10;2.70E+10;1F;20/26;0.02825;49.45666504;-0.626666665;25;V;7.459517479;0.001026039;0.000709282
CGFS_2011_67;1;0.042056095;0.001557635;0.007788163;0.948598107;0;0.852078551;CGFS;2011;67;10;2.70E+10;1E;20/26;0.02771;49.42333221;-0.976666689;22;V;14.09856224;0.000608032;0.00134055
CGFS_2011_68;1;0.031680465;0;0.014462809;0.953856725;0;0.823279638;CGFS;2011;68;10;2.70E+10;1E;20/26;0.02877;49.45333481;-0.925000012;25;V;17.52534103;0.000587481;0.001666383
