Phyllum;Class;Order;Family;Genus;Taxon;Mobility;Fragility;Position;Size;Feeding.mode;Protection.status.VME.;Protection.status..OSPAR.;SOURCE;Nom_Scientifique;id;name;AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified;Kingdom;Phylum;Class;Subclass;Order;Superfamily;Family;Genus;Species;Subphylum;Superclass;Superorder;Suborder;Infraorder;Parvorder;Infraclass;Subterclass;Subgenus;Subfamily;Tribe;Section;Subsection;Subspecies
Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;Histioteuthis;0;2;3;2;1;1;1;https://doi.org/10.17882/59517;Histioteuthis;453;Histioteuthis;138074;http://www.marinespecies.org/aphia.php?p=taxdetails&id=138074;Histioteuthis;d'Orbigny [in Férussac & d'Orbigny], 1841;accepted;NA;180;Genus;138074;Histioteuthis;d'Orbigny [in Férussac & d'Orbigny], 1841;11749;Animalia;Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;MolluscaBase eds. (2021). MolluscaBase. Histioteuthis d'Orbigny [in Férussac & d'Orbigny], 1841. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138074 on 2021-04-01;urn:lsid:marinespecies.org:taxname:138074;1;NA;0;0;NA;exact;2016-06-08T10:23:40.897Z;Animalia;Mollusca;Cephalopoda;Coleoidea;Oegopsida;Onychoteuthoidea;Histioteuthidae;Histioteuthis;NA;NA;NA;Decapodiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;Histioteuthis bonnellii;0;2;3;2;1;1;1;https://doi.org/10.17882/59517;Histioteuthis bonnellii;454;Histioteuthis bonnellii;140111;http://www.marinespecies.org/aphia.php?p=taxdetails&id=140111;Histioteuthis bonnellii;(Férussac, 1834);accepted;NA;220;Species;140111;Histioteuthis bonnellii;(Férussac, 1834);138074;Animalia;Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;MolluscaBase eds. (2021). MolluscaBase. Histioteuthis bonnellii (Férussac, 1834). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140111 on 2021-04-01;urn:lsid:marinespecies.org:taxname:140111;1;NA;0;0;NA;exact;2016-06-08T22:26:17.913Z;Animalia;Mollusca;Cephalopoda;Coleoidea;Oegopsida;Onychoteuthoidea;Histioteuthidae;Histioteuthis;Histioteuthis bonnellii;NA;NA;Decapodiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;Histioteuthis reversa;0;2;3;2;1;1;1;https://doi.org/10.17882/59517;Histioteuthis reversa;455;Histioteuthis reversa;181381;http://www.marinespecies.org/aphia.php?p=taxdetails&id=181381;Histioteuthis reversa;(Verrill, 1880);accepted;NA;220;Species;181381;Histioteuthis reversa;(Verrill, 1880);138074;Animalia;Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;MolluscaBase eds. (2021). MolluscaBase. Histioteuthis reversa (Verrill, 1880). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=181381 on 2021-04-01;urn:lsid:marinespecies.org:taxname:181381;1;NA;0;0;NA;exact;2016-06-08T22:26:17.913Z;Animalia;Mollusca;Cephalopoda;Coleoidea;Oegopsida;Onychoteuthoidea;Histioteuthidae;Histioteuthis;Histioteuthis reversa;NA;NA;Decapodiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Holothuroidea;Aspidochirotida;Holothuriidae;Holothuria;Holothuria;1;2;2;3;1;1;1;https://doi.org/10.17882/59517;Holothuria;456;Holothuria;123456;http://www.marinespecies.org/aphia.php?p=taxdetails&id=123456;Holothuria;Linnaeus, 1767;accepted;NA;180;Genus;123456;Holothuria;Linnaeus, 1767;731943;Animalia;Echinodermata;Holothuroidea;Holothuriida;Holothuriidae;Holothuria;WoRMS (2021). Holothuria Linnaeus, 1767. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123456 on 2021-04-01;urn:lsid:marinespecies.org:taxname:123456;1;NA;NA;NA;NA;exact;2013-06-07T07:51:19.637Z;Animalia;Echinodermata;Holothuroidea;Actinopoda;Holothuriida;NA;Holothuriidae;Holothuria;NA;Echinozoa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Holothuroidea;Aspidochirotida;Holothuriidae;Holothuria;Holothuria (Holothuria) mammata;1;2;2;3;1;1;1;https://doi.org/10.17882/59517;Holothuria (Holothuria) mammata;457;Holothuria (Holothuria) mammata;124512;http://www.marinespecies.org/aphia.php?p=taxdetails&id=124512;Holothuria (Holothuria) mammata;Grube, 1840;accepted;NA;220;Species;124512;Holothuria (Holothuria) mammata;Grube, 1840;123655;Animalia;Echinodermata;Holothuroidea;Holothuriida;Holothuriidae;Holothuria;WoRMS (2021). Holothuria (Holothuria) mammata Grube, 1840. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124512 on 2021-04-01;urn:lsid:marinespecies.org:taxname:124512;1;0;0;0;NA;exact;2010-10-08T06:02:59.267Z;Animalia;Echinodermata;Holothuroidea;Actinopoda;Holothuriida;NA;Holothuriidae;Holothuria;Holothuria (Holothuria) mammata;Echinozoa;NA;NA;NA;NA;NA;NA;NA;Holothuria (Holothuria);NA;NA;NA;NA;NA
Echinodermata;Holothuroidea;Aspidochirotida;Holothuriidae;Holothuria;Holothuria (Holothuria) tubulosa;1;2;2;3;1;1;1;https://doi.org/10.17882/59517;Holothuria (Holothuria) tubulosa;458;Holothuria (Holothuria) tubulosa;125182;http://www.marinespecies.org/aphia.php?p=taxdetails&id=125182;Holothuria (Holothuria) tubulosa;Gmelin, 1791;accepted;NA;220;Species;125182;Holothuria (Holothuria) tubulosa;Gmelin, 1791;123655;Animalia;Echinodermata;Holothuroidea;Holothuriida;Holothuriidae;Holothuria;WoRMS (2021). Holothuria (Holothuria) tubulosa Gmelin, 1791. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125182 on 2021-04-01;urn:lsid:marinespecies.org:taxname:125182;1;0;0;0;NA;exact;2010-10-08T06:02:59.267Z;Animalia;Echinodermata;Holothuroidea;Actinopoda;Holothuriida;NA;Holothuriidae;Holothuria;Holothuria (Holothuria) tubulosa;Echinozoa;NA;NA;NA;NA;NA;NA;NA;Holothuria (Holothuria);NA;NA;NA;NA;NA
Echinodermata;Holothuroidea;Aspidochirotida;Holothuriidae;Holothuria;Holothuria (Panningothuria) forskali;2;2;2;3;3;1;1;https://doi.org/10.17882/59517;Holothuria (Panningothuria) forskali;459;Holothuria (Panningothuria) forskali;124501;http://www.marinespecies.org/aphia.php?p=taxdetails&id=124501;Holothuria (Panningothuria) forskali;Delle Chiaje, 1823;accepted;NA;220;Species;124501;Holothuria (Panningothuria) forskali;Delle Chiaje, 1823;149902;Animalia;Echinodermata;Holothuroidea;Holothuriida;Holothuriidae;Holothuria;WoRMS (2021). Holothuria (Panningothuria) forskali Delle Chiaje, 1823. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124501 on 2021-04-01;urn:lsid:marinespecies.org:taxname:124501;1;0;0;0;NA;exact;2010-10-14T14:30:08.307Z;Animalia;Echinodermata;Holothuroidea;Actinopoda;Holothuriida;NA;Holothuriidae;Holothuria;Holothuria (Panningothuria) forskali;Echinozoa;NA;NA;NA;NA;NA;NA;NA;Holothuria (Panningothuria);NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Nephropidae;Homarus;Homarus gammarus;1;1;2;3;1;1;1;https://doi.org/10.17882/59517;Homarus gammarus;460;Homarus gammarus;107253;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107253;Homarus gammarus;(Linnaeus, 1758);accepted;NA;220;Species;107253;Homarus gammarus;(Linnaeus, 1758);106862;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Homarus;WoRMS (2021). Homarus gammarus (Linnaeus, 1758). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107253 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107253;1;NA;NA;NA;0;exact;2020-09-02T19:03:26.137Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Nephropoidea;Nephropidae;Homarus;Homarus gammarus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Astacidea;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia;3;2;2;2;1;1;1;https://doi.org/10.17882/59517;Hormathia;461;Hormathia;100757;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100757;Hormathia;Gosse, 1859;accepted;NA;180;Genus;100757;Hormathia;Gosse, 1859;100672;Animalia;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Hormathia Gosse, 1859. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100757 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100757;1;NA;NA;NA;NA;exact;2015-10-06T13:36:17.557Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Hormathiidae;Hormathia;NA;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata;3;2;2;2;1;1;1;https://doi.org/10.17882/59517;Hormathia digitata;462;Hormathia digitata;100951;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100951;Hormathia digitata;(O.F. Müller, 1776);accepted;NA;220;Species;100951;Hormathia digitata;(O.F. Müller, 1776);100757;Animalia;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Hormathia digitata (O.F. Müller, 1776). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100951 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100951;1;NA;NA;NA;NA;exact;2015-10-13T10:34:41.473Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Hormathiidae;Hormathia;Hormathia digitata;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Eunicida;Onuphidae;Hyalinoecia;Hyalinoecia;1;2;2;0;3;1;1;https://doi.org/10.17882/59517;Hyalinoecia;463;Hyalinoecia;129400;http://www.marinespecies.org/aphia.php?p=taxdetails&id=129400;Hyalinoecia;Malmgren, 1867;accepted;NA;180;Genus;129400;Hyalinoecia;Malmgren, 1867;298366;Animalia;Annelida;Polychaeta;Eunicida;Onuphidae;Hyalinoecia;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Hyalinoecia Malmgren, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=129400 on 2021-04-01";urn:lsid:marinespecies.org:taxname:129400;1;0;0;0;0;exact;2008-03-26T11:36:43.420Z;Animalia;Annelida;Polychaeta;Errantia;Eunicida;NA;Onuphidae;Hyalinoecia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyalinoeciinae;NA;NA;NA;NA
Annelida;Polychaeta;Eunicida;Onuphidae;Hyalinoecia;Hyalinoecia tubicola;1;2;2;0;3;1;1;https://doi.org/10.17882/59517;Hyalinoecia tubicola;464;Hyalinoecia tubicola;130464;http://www.marinespecies.org/aphia.php?p=taxdetails&id=130464;Hyalinoecia tubicola;(O.F. Müller, 1776);accepted;NA;220;Species;130464;Hyalinoecia tubicola;(O.F. Müller, 1776);129400;Animalia;Annelida;Polychaeta;Eunicida;Onuphidae;Hyalinoecia;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Hyalinoecia tubicola (O.F. Müller, 1776). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=130464 on 2021-04-01";urn:lsid:marinespecies.org:taxname:130464;1;0;0;0;0;exact;2008-03-26T11:36:43.420Z;Animalia;Annelida;Polychaeta;Errantia;Eunicida;NA;Onuphidae;Hyalinoecia;Hyalinoecia tubicola;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyalinoeciinae;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;Hyas;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Hyas;465;Hyas;106903;http://www.marinespecies.org/aphia.php?p=taxdetails&id=106903;Hyas;Leach, 1814 [in Leach, 1813-1815];accepted;NA;180;Genus;106903;Hyas;Leach, 1814 [in Leach, 1813-1815];148428;Animalia;Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;WoRMS (2021). Hyas Leach, 1814 [in Leach, 1813-1815]. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=106903 on 2021-04-01;urn:lsid:marinespecies.org:taxname:106903;1;NA;NA;NA;NA;exact;2020-05-23T06:28:07.073Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Oregoniidae;Hyas;NA;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Oregoniinae;NA;Eubrachyura;Heterotremata;NA
Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;Hyas araneus;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Hyas araneus;466;Hyas araneus;107322;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107322;Hyas araneus;(Linnaeus, 1758);accepted;NA;220;Species;107322;Hyas araneus;(Linnaeus, 1758);106903;Animalia;Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;WoRMS (2021). Hyas araneus (Linnaeus, 1758). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107322 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107322;1;NA;NA;NA;0;exact;2020-09-02T19:03:26.137Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Oregoniidae;Hyas;Hyas araneus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Oregoniinae;NA;Eubrachyura;Heterotremata;NA
Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;Hyas coarctatus;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Hyas coarctatus;467;Hyas coarctatus;107323;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107323;Hyas coarctatus;Leach, 1815 [in Leach, 1815-1875];accepted;NA;220;Species;107323;Hyas coarctatus;Leach, 1815 [in Leach, 1815-1875];106903;Animalia;Arthropoda;Malacostraca;Decapoda;Oregoniidae;Hyas;WoRMS (2021). Hyas coarctatus Leach, 1815 [in Leach, 1815-1875]. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107323 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107323;1;NA;NA;NA;0;exact;2020-05-26T08:18:01.350Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Oregoniidae;Hyas;Hyas coarctatus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Oregoniinae;NA;Eubrachyura;Heterotremata;NA
Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Hydractinia;Hydractinia echinata;3;2;2;0;3;1;1;https://doi.org/10.17882/59517;Hydractinia echinata;468;Hydractinia echinata;117644;http://www.marinespecies.org/aphia.php?p=taxdetails&id=117644;Hydractinia echinata;(Fleming, 1828);accepted;NA;220;Species;117644;Hydractinia echinata;(Fleming, 1828);117117;Animalia;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Hydractinia;Schuchert, P. (2021). World Hydrozoa Database. Hydractinia echinata (Fleming, 1828). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=117644 on 2021-04-01;urn:lsid:marinespecies.org:taxname:117644;1;NA;0;0;NA;exact;2010-05-14T05:28:49.090Z;Animalia;Cnidaria;Hydrozoa;Hydroidolina;Anthoathecata;NA;Hydractiniidae;Hydractinia;Hydractinia echinata;NA;NA;NA;Filifera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Hydrozoa;Leptothecata;Sertulariidae;Hydrallmania;Hydrallmania falcata;3;3;3;3;3;1;1;https://doi.org/10.17882/59517;Hydrallmania falcata;469;Hydrallmania falcata;117890;http://www.marinespecies.org/aphia.php?p=taxdetails&id=117890;Hydrallmania falcata;(Linnaeus, 1758);accepted;NA;220;Species;117890;Hydrallmania falcata;(Linnaeus, 1758);117230;Animalia;Cnidaria;Hydrozoa;Leptothecata;Sertulariidae;Hydrallmania;Schuchert, P. (2021). World Hydrozoa Database. Hydrallmania falcata (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=117890 on 2021-04-01;urn:lsid:marinespecies.org:taxname:117890;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;Sertularioidea;Sertulariidae;Hydrallmania;Hydrallmania falcata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Hydrozoa;;;;Hydrozoa;3;3;3;3;3;3;3;https://doi.org/10.17882/59517;Hydrozoa;470;Hydrozoa;1337;http://www.marinespecies.org/aphia.php?p=taxdetails&id=1337;Hydrozoa;Owen, 1843;accepted;NA;60;Class;1337;Hydrozoa;Owen, 1843;1267;Animalia;Cnidaria;Hydrozoa;NA;NA;NA;WoRMS (2021). Hydrozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1337 on 2021-04-01;urn:lsid:marinespecies.org:taxname:1337;1;1;1;0;0;exact;2009-04-28T06:22:10.763Z;Animalia;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Porifera;Demospongiae;Poecilosclerida;Hymedesmiidae;Hymedesmia;Hymedesmia;3;3;2;3;3;1;1;https://doi.org/10.17882/59517;Hymedesmia;471;Hymedesmia;131950;http://www.marinespecies.org/aphia.php?p=taxdetails&id=131950;Hymedesmia;Bowerbank, 1864;accepted;NA;180;Genus;131950;Hymedesmia;Bowerbank, 1864;131655;Animalia;Porifera;Demospongiae;Poecilosclerida;Hymedesmiidae;Hymedesmia;"Van Soest, R.W.M.; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schönberg, C.; Klautau, M.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P.; Carballo, J.L.; Ríos, P.; Downey, R.; Morrow, C.C. (2021). World Porifera Database. Hymedesmia Bowerbank, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=131950 on 2021-04-01";urn:lsid:marinespecies.org:taxname:131950;1;0;0;0;0;exact;2020-12-13T10:31:54.303Z;Animalia;Porifera;Demospongiae;Heteroscleromorpha;Poecilosclerida;NA;Hymedesmiidae;Hymedesmia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Asteroidea;Brisingida;Brisingidae;Hymenodiscus;Hymenodiscus coronata;1;3;2;3;3;1;1;https://doi.org/10.17882/59517;Hymenodiscus coronata;472;Hymenodiscus coronata;381759;http://www.marinespecies.org/aphia.php?p=taxdetails&id=381759;Hymenodiscus coronata;(Sars, 1871);accepted;NA;220;Species;381759;Hymenodiscus coronata;(Sars, 1871);381753;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Hymenodiscus;Mah, C.L. (2021). World Asteroidea Database. Hymenodiscus coronata (Sars, 1871). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=381759 on 2021-04-01;urn:lsid:marinespecies.org:taxname:381759;1;0;0;0;0;exact;2017-06-12T09:33:51.697Z;Animalia;Echinodermata;Asteroidea;NA;Brisingida;NA;Brisingidae;Hymenodiscus;Hymenodiscus coronata;Asterozoa;NA;Forcipulatacea;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Stenolaemata;Cyclostomatida;Tubuliporidae;Idmidronea;Idmidronea;3;3;2;1;3;1;1;https://doi.org/10.17882/59517;Idmidronea;473;Idmidronea;111052;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111052;Idmidronea;Canu & Bassler, 1920;accepted;NA;180;Genus;111052;Idmidronea;Canu & Bassler, 1920;110814;Animalia;Bryozoa;Stenolaemata;Cyclostomatida;Tubuliporidae;Idmidronea;"Bock, P.; Gordon, D. (2021). World List of Bryozoa. Idmidronea Canu & Bassler, 1920. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111052 on 2021-04-01";urn:lsid:marinespecies.org:taxname:111052;1;0;0;0;0;exact;2020-02-06T08:24:05.730Z;Animalia;Bryozoa;Stenolaemata;NA;Cyclostomatida;NA;Tubuliporidae;Idmidronea;NA;NA;NA;NA;Tubuliporina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Isopoda;Idoteidae;Idotea;Idotea linearis;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Idotea linearis;474;Idotea linearis;119046;http://www.marinespecies.org/aphia.php?p=taxdetails&id=119046;Idotea linearis;(Linnaeus, 1767);accepted;NA;220;Species;119046;Idotea linearis;(Linnaeus, 1767);118454;Animalia;Arthropoda;Malacostraca;Isopoda;Idoteidae;Idotea;"Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S.; Schotte, M.; Wilson, G.D.F. (Eds) (2008 onwards). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Idotea linearis (Linnaeus, 1767). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=119046 on 2021-04-01";urn:lsid:marinespecies.org:taxname:119046;1;0;0;0;0;exact;2020-08-05T19:07:07.080Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Isopoda;NA;Idoteidae;Idotea;Idotea linearis;Crustacea;Multicrustacea;Peracarida;Valvifera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Illex;Illex coindetii;0;2;3;3;1;1;1;https://doi.org/10.17882/59517;Illex coindetii;475;Illex coindetii;140621;http://www.marinespecies.org/aphia.php?p=taxdetails&id=140621;Illex coindetii;(Vérany, 1839);accepted;NA;220;Species;140621;Illex coindetii;(Vérany, 1839);138278;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Illex;MolluscaBase eds. (2021). MolluscaBase. Illex coindetii (Vérany, 1839). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140621 on 2021-04-01;urn:lsid:marinespecies.org:taxname:140621;1;NA;0;0;NA;exact;2016-06-11T23:30:29.807Z;Animalia;Mollusca;Cephalopoda;Coleoidea;Oegopsida;Ommastrephoidea;Ommastrephidae;Illex;Illex coindetii;NA;NA;Decapodiformes;NA;NA;NA;NA;NA;NA;Illicinae;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Inachidae;;Inachidae;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Inachidae;476;Inachidae;148427;http://www.marinespecies.org/aphia.php?p=taxdetails&id=148427;Inachidae;MacLeay, 1838;accepted;NA;140;Family;148427;Inachidae;MacLeay, 1838;106700;Animalia;Arthropoda;Malacostraca;Decapoda;Inachidae;NA;WoRMS (2021). Inachidae MacLeay, 1838. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148427 on 2021-04-01;urn:lsid:marinespecies.org:taxname:148427;1;NA;NA;NA;NA;exact;2009-12-15T09:56:25.543Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Inachidae;NA;NA;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;NA;NA;Eubrachyura;Heterotremata;NA
Arthropoda;Malacostraca;Decapoda;Inachidae;Inachus;Inachus;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Inachus;477;Inachus;106905;http://www.marinespecies.org/aphia.php?p=taxdetails&id=106905;Inachus;Weber, 1795;accepted;NA;180;Genus;106905;Inachus;Weber, 1795;148436;Animalia;Arthropoda;Malacostraca;Decapoda;Inachidae;Inachus;WoRMS (2021). Inachus Weber, 1795. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=106905 on 2021-04-01;urn:lsid:marinespecies.org:taxname:106905;1;NA;NA;NA;NA;exact;2019-12-02T11:22:13.857Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Inachidae;Inachus;NA;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Inachinae;NA;Eubrachyura;Heterotremata;NA
Arthropoda;Malacostraca;Decapoda;Inachidae;Inachus;Inachus communissimus;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Inachus communissimus;478;Inachus communissimus;107326;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107326;Inachus communissimus;Rizza, 1839;accepted;NA;220;Species;107326;Inachus communissimus;Rizza, 1839;106905;Animalia;Arthropoda;Malacostraca;Decapoda;Inachidae;Inachus;WoRMS (2021). Inachus communissimus Rizza, 1839. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107326 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107326;1;NA;NA;NA;0;exact;2020-07-12T06:15:12.780Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Inachidae;Inachus;Inachus communissimus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Inachinae;NA;Eubrachyura;Heterotremata;NA
